"unit_name","neighbour_name","distance_km"
"Teo, A Coruña","A Estrada, Pontevedra",0
"Teo, A Coruña","Cuntis, Pontevedra",5.4817
"Teo, A Coruña","Silleda, Pontevedra",9.9767
"Teror, Las Palmas","Firgas, Las Palmas",0
"Teror, Las Palmas","Las Palmas de Gran Canaria, Las Palmas",0
"Teror, Las Palmas","Telde, Las Palmas",3.697
"Teror, Las Palmas","Gáldar, Las Palmas",4.5872
"Teror, Las Palmas","San Bartolomé de Tirajana, Las Palmas",7.0504
"Terrassa, Barcelona","Castellar del Vallès, Barcelona",0
"Terrassa, Barcelona","Matadepera, Barcelona",0
"Terrassa, Barcelona","Rubí, Barcelona",0
"Terrassa, Barcelona","Sabadell, Barcelona",0
"Terrassa, Barcelona","Sant Quirze del Vallès, Barcelona",0
"Terrassa, Barcelona","Vacarisses, Barcelona",0
"Terrassa, Barcelona","Sant Cugat del Vallès, Barcelona",0.6169
"Terrassa, Barcelona","Castellbisbal, Barcelona",1.184
"Terrassa, Barcelona","Olesa de Montserrat, Barcelona",2.1502
"Terrassa, Barcelona","Cerdanyola del Vallès, Barcelona",2.44
"Terrassa, Barcelona","Esparreguera, Barcelona",3.9664
"Terrassa, Barcelona","Barberà del Vallès, Barcelona",4.341
"Terrassa, Barcelona","Polinyà, Barcelona",5.0024
"Terrassa, Barcelona","Martorell, Barcelona",5.4541
"Terrassa, Barcelona","Santa Perpètua de Mogoda, Barcelona",6.153
"Terrassa, Barcelona","Ripollet, Barcelona",6.7424
"Terrassa, Barcelona","Caldes de Montbui, Barcelona",7.1328
"Terrassa, Barcelona","Sant Andreu de la Barca, Barcelona",7.7466
"Terrassa, Barcelona","Molins de Rei, Barcelona",8.0585
"Terrassa, Barcelona","Montcada i Reixac, Barcelona",8.5596
"Terrassa, Barcelona","Corbera de Llobregat, Barcelona",9.0871
"Terrassa, Barcelona","Barcelona, Barcelona",9.2985
"Terrassa, Barcelona","Manresa, Barcelona",9.4058
"Terrassa, Barcelona","Mollet del Vallès, Barcelona",9.8902
"Terrassa, Barcelona","Sant Llorenç d'Hortons, Barcelona",9.9965
"Tías, Las Palmas","San Bartolomé, Las Palmas",0
"Tías, Las Palmas","Arrecife, Las Palmas",2.6136
"Tineo, Asturias","Valdés, Asturias",0
"Tineo, Asturias","Villayón, Asturias",0
"Tineo, Asturias","Cangas del Narcea, Asturias",0
"Tineo, Asturias","Belmonte de Miranda, Asturias",0
"Tineo, Asturias","Salas, Asturias",0
"Tineo, Asturias","Navia, Asturias",4.9251
"Tineo, Asturias","Grado, Asturias",8.6322
"Tineo, Asturias","Cudillero, Asturias",9.9592
"Tocina, Sevilla","Cantillana, Sevilla",0
"Tocina, Sevilla","Carmona, Sevilla",1.3654
"Tocina, Sevilla","Brenes, Sevilla",8.2664
"Tocina, Sevilla","Constantina, Sevilla",8.3068
"Tocina, Sevilla","Villaverde del Río, Sevilla",8.583
"Tocina, Sevilla","Lora del Río, Sevilla",8.7576
"Toledo, Toledo","Mocejón, Toledo",0
"Toledo, Toledo","Aranjuez, Madrid",0
"Toledo, Toledo","Torrijos, Toledo",8.676
"Tolosa, Guipúzcoa","Villabona, Guipúzcoa",0
"Tolosa, Guipúzcoa","Andoain, Guipúzcoa",2.6952
"Tolosa, Guipúzcoa","Beasain, Guipúzcoa",3.1182
"Tolosa, Guipúzcoa","Urnieta, Guipúzcoa",5.0514
"Tolosa, Guipúzcoa","Hernani, Guipúzcoa",5.0883
"Tolosa, Guipúzcoa","Azpeitia, Guipúzcoa",5.3348
"Tolosa, Guipúzcoa","Lasarte-Oria, Guipúzcoa",8.5032
"Tolosa, Guipúzcoa","Donostia-San Sebastián, Guipúzcoa",8.8728
"Tolosa, Guipúzcoa","Zumarraga, Guipúzcoa",9.6758
"Tomares, Sevilla","San Juan de Aznalfarache, Sevilla",0
"Tomares, Sevilla","Bormujos, Sevilla",0
"Tomares, Sevilla","Camas, Sevilla",0
"Tomares, Sevilla","Mairena del Aljarafe, Sevilla",0
"Tomares, Sevilla","Sevilla, Sevilla",0
"Tomares, Sevilla","Valencina de la Concepción, Sevilla",1.3393
"Tomares, Sevilla","Espartinas, Sevilla",1.7713
"Tomares, Sevilla","Gelves, Sevilla",1.8378
"Tomares, Sevilla","Palomares del Río, Sevilla",2.9143
"Tomares, Sevilla","Santiponce, Sevilla",3.6187
"Tomares, Sevilla","Coria del Río, Sevilla",5.8064
"Tomares, Sevilla","Dos Hermanas, Sevilla",5.8908
"Tomares, Sevilla","Alcalá de Guadaíra, Sevilla",6.6795
"Tomares, Sevilla","La Algaba, Sevilla",6.8662
"Tomares, Sevilla","La Rinconada, Sevilla",6.9925
"Tomares, Sevilla","Umbrete, Sevilla",7.8309
"Tomares, Sevilla","Olivares, Sevilla",8.1381
"Tomares, Sevilla","Sanlúcar la Mayor, Sevilla",9.6857
"Tomelloso, Ciudad Real","Socuéllamos, Ciudad Real",0
"Tomelloso, Ciudad Real","Villarrobledo, Albacete",3.3763
"Tomelloso, Ciudad Real","Alcázar de San Juan, Ciudad Real",4.4856
"Tona, Barcelona","Balenyà, Barcelona",0
"Tona, Barcelona","Vic, Barcelona",1.3573
"Tona, Barcelona","Gurb, Barcelona",6.0903
"Tordoia, A Coruña","Santa Comba, A Coruña",0
"Tordoia, A Coruña","Carballo, A Coruña",0
"Tordoia, A Coruña","Ordes, A Coruña",0
"Tordoia, A Coruña","Oroso, A Coruña",0
"Tordoia, A Coruña","Val do Dubra, A Coruña",0
"Tordoia, A Coruña","A Laracha, A Coruña",1.5799
"Tordoia, A Coruña","Santiago de Compostela, A Coruña",3.9759
"Tordoia, A Coruña","Abegondo, A Coruña",9.7894
"Tordoia, A Coruña","Ames, A Coruña",9.8897
"Tordoia, A Coruña","Cabana de Bergantiños, A Coruña",9.933
"Torelló, Barcelona","Manlleu, Barcelona",0
"Torelló, Barcelona","Gurb, Barcelona",1.8661
"Torelló, Barcelona","Vic, Barcelona",6.0177
"Toro, Zamora","Zamora, Zamora",6.5228
"Torre-Pacheco, Murcia","Cartagena, Murcia",0
"Torre-Pacheco, Murcia","Los Alcázares, Murcia",0
"Torre-Pacheco, Murcia","San Javier, Murcia",0
"Torre-Pacheco, Murcia","Murcia, Murcia",0
"Torre-Pacheco, Murcia","Pilar de la Horadada, Alicante",6.7082
"Torre-Pacheco, Murcia","La Unión, Murcia",8.4286
"Torredonjimeno, Jaén","Martos, Jaén",0
"Torredonjimeno, Jaén","Jaén, Jaén",5.3723
"Torredonjimeno, Jaén","Baena, Córdoba",5.8311
"Torrejón de Ardoz, Madrid","Ajalvir, Madrid",0
"Torrejón de Ardoz, Madrid","Alcalá de Henares, Madrid",0
"Torrejón de Ardoz, Madrid","Paracuellos de Jarama, Madrid",0
"Torrejón de Ardoz, Madrid","San Fernando de Henares, Madrid",0
"Torrejón de Ardoz, Madrid","Torres de la Alameda, Madrid",0.8219
"Torrejón de Ardoz, Madrid","Mejorada del Campo, Madrid",1.8089
"Torrejón de Ardoz, Madrid","Villalbilla, Madrid",2.0686
"Torrejón de Ardoz, Madrid","Madrid, Madrid",2.2765
"Torrejón de Ardoz, Madrid","Camarma de Esteruelas, Madrid",2.5246
"Torrejón de Ardoz, Madrid","Rivas-Vaciamadrid, Madrid",3.1118
"Torrejón de Ardoz, Madrid","Coslada, Madrid",3.2329
"Torrejón de Ardoz, Madrid","Velilla de San Antonio, Madrid",4.8639
"Torrejón de Ardoz, Madrid","Alcobendas, Madrid",6.3609
"Torrejón de Ardoz, Madrid","Meco, Madrid",7.0901
"Torrejón de Ardoz, Madrid","San Sebastián de los Reyes, Madrid",7.2516
"Torrejón de Ardoz, Madrid","Algete, Madrid",9.4967
"Torrejón de Ardoz, Madrid","Arganda del Rey, Madrid",9.5196
"Torrejón de la Calzada, Madrid","Illescas, Toledo",0
"Torrejón de la Calzada, Madrid","Griñón, Madrid",0
"Torrejón de la Calzada, Madrid","Parla, Madrid",0
"Torrejón de la Calzada, Madrid","Humanes de Madrid, Madrid",0.9881
"Torrejón de la Calzada, Madrid","Fuenlabrada, Madrid",3.0698
"Torrejón de la Calzada, Madrid","Pinto, Madrid",3.5216
"Torrejón de la Calzada, Madrid","Valdemoro, Madrid",6.3931
"Torrejón de la Calzada, Madrid","Getafe, Madrid",6.8295
"Torrejón de la Calzada, Madrid","Móstoles, Madrid",7.7897
"Torrejón de la Calzada, Madrid","Leganés, Madrid",8.0071
"Torrejón de la Calzada, Madrid","Seseña, Toledo",8.3119
"Torrejón de la Calzada, Madrid","Arroyomolinos, Madrid",9.3461
"Torrejón del Rey, Guadalajara","Valdeavero, Madrid",0
"Torrejón del Rey, Guadalajara","Marchamalo, Guadalajara",0.8635
"Torrejón del Rey, Guadalajara","Camarma de Esteruelas, Madrid",1.9184
"Torrejón del Rey, Guadalajara","Villanueva de la Torre, Guadalajara",3.0565
"Torrejón del Rey, Guadalajara","Meco, Madrid",4.0384
"Torrejón del Rey, Guadalajara","Algete, Madrid",6.5459
"Torrejón del Rey, Guadalajara","Azuqueca de Henares, Guadalajara",7.9809
"Torrejón del Rey, Guadalajara","Guadalajara, Guadalajara",9.2286
"Torrejón del Rey, Guadalajara","Alcalá de Henares, Madrid",9.6757
"Torrelavega, Cantabria","Los Corrales de Buelna, Cantabria",0
"Torrelavega, Cantabria","Camargo, Cantabria",7.2399
"Torrelavega, Cantabria","Arenas de Iguña, Cantabria",7.9134
"Torrelavega, Cantabria","Santa Cruz de Bezana, Cantabria",9.1247
"Torrelodones, Madrid","Las Rozas de Madrid, Madrid",0
"Torrelodones, Madrid","Madrid, Madrid",0
"Torrelodones, Madrid","Galapagar, Madrid",0
"Torrelodones, Madrid","Collado Villalba, Madrid",3.4208
"Torrelodones, Madrid","Colmenar Viejo, Madrid",3.6298
"Torrelodones, Madrid","Villanueva del Pardillo, Madrid",3.8205
"Torrelodones, Madrid","Colmenarejo, Madrid",3.8613
"Torrelodones, Madrid","Majadahonda, Madrid",5.4356
"Torrelodones, Madrid","Manzanares el Real, Madrid",6.1289
"Torrelodones, Madrid","Tres Cantos, Madrid",6.6297
"Torrelodones, Madrid","El Escorial, Madrid",6.7211
"Torrelodones, Madrid","Villanueva de la Cañada, Madrid",7.0441
"Torrelodones, Madrid","Alpedrete, Madrid",7.1357
"Torrelodones, Madrid","Valdemorillo, Madrid",7.1449
"Torrelodones, Madrid","Guadarrama, Madrid",7.2922
"Torrelodones, Madrid","San Lorenzo de El Escorial, Madrid",7.7007
"Torremolinos, Málaga","Alhaurín de la Torre, Málaga",0
"Torremolinos, Málaga","Benalmádena, Málaga",0
"Torremolinos, Málaga","Málaga, Málaga",0
"Torremolinos, Málaga","Fuengirola, Málaga",4.7485
"Torremolinos, Málaga","Alhaurín el Grande, Málaga",6.9385
"Torrent, Valencia","Chiva, Valencia",0
"Torrent, Valencia","Godelleta, Valencia",0
"Torrent, Valencia","Alaquàs, Valencia",0
"Torrent, Valencia","Aldaia, Valencia",0
"Torrent, Valencia","Alcàsser, Valencia",0
"Torrent, Valencia","Catarroja, Valencia",0
"Torrent, Valencia","Picassent, Valencia",0
"Torrent, Valencia","Albal, Valencia",0.2214
"Torrent, Valencia","Paiporta, Valencia",1.0954
"Torrent, Valencia","Valencia, Valencia",1.5359
"Torrent, Valencia","Beniparrell, Valencia",2.4865
"Torrent, Valencia","Massanassa, Valencia",2.5186
"Torrent, Valencia","Alfafar, Valencia",2.7371
"Torrent, Valencia","Mislata, Valencia",2.8114
"Torrent, Valencia","Silla, Valencia",3.6847
"Torrent, Valencia","Manises, Valencia",3.9299
"Torrent, Valencia","Paterna, Valencia",4.5517
"Torrent, Valencia","Burjassot, Valencia",6.6083
"Torrent, Valencia","Almussafes, Valencia",8.3253
"Torrent, Valencia","Sollana, Valencia",9.4102
"Torrent, Valencia","Alboraya, Valencia",9.6358
"Torres de la Alameda, Madrid","Alcalá de Henares, Madrid",0
"Torres de la Alameda, Madrid","Villalbilla, Madrid",0
"Torres de la Alameda, Madrid","San Fernando de Henares, Madrid",0
"Torres de la Alameda, Madrid","Torrejón de Ardoz, Madrid",0.8219
"Torres de la Alameda, Madrid","Mejorada del Campo, Madrid",2.7842
"Torres de la Alameda, Madrid","Arganda del Rey, Madrid",5.2895
"Torres de la Alameda, Madrid","Ajalvir, Madrid",5.553
"Torres de la Alameda, Madrid","Paracuellos de Jarama, Madrid",5.701
"Torres de la Alameda, Madrid","Velilla de San Antonio, Madrid",5.736
"Torres de la Alameda, Madrid","Camarma de Esteruelas, Madrid",7.7049
"Torres de la Alameda, Madrid","Rivas-Vaciamadrid, Madrid",7.7608
"Torres de la Alameda, Madrid","Madrid, Madrid",8.4615
"Torres de la Alameda, Madrid","Coslada, Madrid",8.7684
"Torres de la Alameda, Madrid","Meco, Madrid",9.8402
"Torrevieja, Alicante","Guardamar del Segura, Alicante",0
"Torrevieja, Alicante","Los Montesinos, Alicante",0
"Torrevieja, Alicante","Orihuela, Alicante",0
"Torrevieja, Alicante","San Miguel de Salinas, Alicante",0
"Torrevieja, Alicante","Almoradí, Alicante",4.9369
"Torrevieja, Alicante","Pilar de la Horadada, Alicante",7.0041
"Torrevieja, Alicante","San Fulgencio, Alicante",7.2091
"Torrevieja, Alicante","Dolores, Alicante",7.5196
"Torrevieja, Alicante","Elche, Alicante",9.2621
"Torrijos, Toledo","Toledo, Toledo",8.676
"Torroella de Montgrí, Girona","L'Escala, Girona",0
"Torroella de Montgrí, Girona","Pals, Girona",0
"Torroella de Montgrí, Girona","Sant Pere Pescador, Girona",5.087
"Torroella de Montgrí, Girona","Palafrugell, Girona",6.4631
"Torroella de Montgrí, Girona","Mont-ras, Girona",9.3684
"Tortosa, Tarragona","Amposta, Tarragona",0
"Tortosa, Tarragona","Santa Bàrbara, Tarragona",0
"Tortosa, Tarragona","Deltebre, Tarragona",2.8232
"Tossa de Mar, Girona","Llagostera, Girona",0
"Tossa de Mar, Girona","Lloret de Mar, Girona",0
"Tossa de Mar, Girona","Sant Feliu de Guíxols, Girona",1.1049
"Tossa de Mar, Girona","Blanes, Girona",6.4049
"Tossa de Mar, Girona","Castell-Platja d'Aro, Girona",6.9165
"Tossa de Mar, Girona","Cassà de la Selva, Girona",8.3814
"Totana, Murcia","Lorca, Murcia",0
"Totana, Murcia","Alhama de Murcia, Murcia",0
"Totana, Murcia","Mazarrón, Murcia",0
"Tres Cantos, Madrid","Colmenar Viejo, Madrid",0
"Tres Cantos, Madrid","Madrid, Madrid",0
"Tres Cantos, Madrid","Alcobendas, Madrid",0.8154
"Tres Cantos, Madrid","San Sebastián de los Reyes, Madrid",1.7693
"Tres Cantos, Madrid","Algete, Madrid",6.5224
"Tres Cantos, Madrid","Torrelodones, Madrid",6.6297
"Tres Cantos, Madrid","Las Rozas de Madrid, Madrid",7.3502
"Tres Cantos, Madrid","Manzanares el Real, Madrid",7.5665
"Tres Cantos, Madrid","Soto del Real, Madrid",8.0377
"Tres Cantos, Madrid","Miraflores de la Sierra, Madrid",9.2013
"Tudela de Duero, Valladolid","Valladolid, Valladolid",1.536
"Tudela de Duero, Valladolid","Simancas, Valladolid",8.4884
"Tudela de Duero, Valladolid","Arroyo de la Encomienda, Valladolid",9.8175
"Tui, Pontevedra","Salvaterra de Miño, Pontevedra",0
"Tui, Pontevedra","O Porriño, Pontevedra",0
"Tui, Pontevedra","Vigo, Pontevedra",3.5894
"Tui, Pontevedra","Ponteareas, Pontevedra",5.9758
"Tui, Pontevedra","Baiona, Pontevedra",6.1632
"Tui, Pontevedra","As Neves, Pontevedra",8.3957
"Turre, Almería","Mojácar, Almería",0
"Turre, Almería","Vera, Almería",0
"Turre, Almería","Níjar, Almería",7.8107
"Úbeda, Jaén","Cazorla, Jaén",0
"Úbeda, Jaén","Quesada, Jaén",0
"Úbeda, Jaén","Baeza, Jaén",0
"Úbeda, Jaén","Jódar, Jaén",0
"Úbeda, Jaén","Linares, Jaén",8.026
"Ubrique, Cádiz","Arcos de la Frontera, Cádiz",0
"Ubrique, Cádiz","Jerez de la Frontera, Cádiz",0
"Umbrete, Sevilla","Espartinas, Sevilla",0
"Umbrete, Sevilla","Sanlúcar la Mayor, Sevilla",0
"Umbrete, Sevilla","Olivares, Sevilla",2.1996
"Umbrete, Sevilla","Bormujos, Sevilla",2.9109
"Umbrete, Sevilla","Gelves, Sevilla",3.4735
"Umbrete, Sevilla","Mairena del Aljarafe, Sevilla",3.8197
"Umbrete, Sevilla","Valencina de la Concepción, Sevilla",5.1512
"Umbrete, Sevilla","Pilas, Sevilla",5.6934
"Umbrete, Sevilla","Palomares del Río, Sevilla",7.1341
"Umbrete, Sevilla","Tomares, Sevilla",7.8309
"Umbrete, Sevilla","Camas, Sevilla",8.4118
"Umbrete, Sevilla","San Juan de Aznalfarache, Sevilla",8.535
"Umbrete, Sevilla","Coria del Río, Sevilla",9.0075
"Urduña-Orduña, Álava","Amurrio, Álava",0
"Urduña-Orduña, Álava","Valle de Mena, Burgos",4.7423
"Urnieta, Guipúzcoa","Andoain, Guipúzcoa",0
"Urnieta, Guipúzcoa","Hernani, Guipúzcoa",0
"Urnieta, Guipúzcoa","Lasarte-Oria, Guipúzcoa",0
"Urnieta, Guipúzcoa","Donostia-San Sebastián, Guipúzcoa",1.0376
"Urnieta, Guipúzcoa","Errenteria, Guipúzcoa",1.3366
"Urnieta, Guipúzcoa","Villabona, Guipúzcoa",2.6477
"Urnieta, Guipúzcoa","Tolosa, Guipúzcoa",5.0514
"Urnieta, Guipúzcoa","Lezo, Guipúzcoa",8.9382
"Utebo, Zaragoza","Zaragoza, Zaragoza",0
"Utebo, Zaragoza","Villanueva de Gállego, Zaragoza",7.0726
"Utrera, Sevilla","Alcalá de Guadaíra, Sevilla",0
"Utrera, Sevilla","Arahal, Sevilla",0
"Utrera, Sevilla","Dos Hermanas, Sevilla",0
"Utrera, Sevilla","Los Palacios y Villafranca, Sevilla",0
"Utrera, Sevilla","Coria del Río, Sevilla",2.9513
"Utrera, Sevilla","Lebrija, Sevilla",3.057
"Utrera, Sevilla","Morón de la Frontera, Sevilla",3.159
"Utrera, Sevilla","Carmona, Sevilla",5.0063
"Utrera, Sevilla","Mairena del Alcor, Sevilla",5.8125
"Utrera, Sevilla","Arcos de la Frontera, Cádiz",8.6195
"Utrera, Sevilla","Jerez de la Frontera, Cádiz",9.7212
"Vacarisses, Barcelona","Terrassa, Barcelona",0
"Vacarisses, Barcelona","Esparreguera, Barcelona",0
"Vacarisses, Barcelona","Olesa de Montserrat, Barcelona",0
"Vacarisses, Barcelona","Matadepera, Barcelona",0.4108
"Vacarisses, Barcelona","Castellar del Vallès, Barcelona",4.1081
"Vacarisses, Barcelona","Rubí, Barcelona",4.9621
"Vacarisses, Barcelona","Castellbisbal, Barcelona",6.3907
"Vacarisses, Barcelona","Sabadell, Barcelona",7.2137
"Vacarisses, Barcelona","Manresa, Barcelona",7.2471
"Vacarisses, Barcelona","Martorell, Barcelona",7.591
"Vacarisses, Barcelona","Sant Quirze del Vallès, Barcelona",8.1859
"Vacarisses, Barcelona","Masquefa, Barcelona",8.3963
"Vacarisses, Barcelona","Sant Llorenç d'Hortons, Barcelona",9.7587
"Val do Dubra, A Coruña","Ames, A Coruña",0
"Val do Dubra, A Coruña","Santa Comba, A Coruña",0
"Val do Dubra, A Coruña","Santiago de Compostela, A Coruña",0
"Val do Dubra, A Coruña","Tordoia, A Coruña",0
"Val do Dubra, A Coruña","Carballo, A Coruña",0.7081
"Val do Dubra, A Coruña","A Laracha, A Coruña",8.4866
"Val do Dubra, A Coruña","Ordes, A Coruña",9.0792
"Valdáliga, Cantabria","Comillas, Cantabria",0
"Valdeavero, Madrid","Villanueva de la Torre, Guadalajara",0
"Valdeavero, Madrid","Camarma de Esteruelas, Madrid",0
"Valdeavero, Madrid","Meco, Madrid",0
"Valdeavero, Madrid","Torrejón del Rey, Guadalajara",0
"Valdeavero, Madrid","Marchamalo, Guadalajara",2.4871
"Valdeavero, Madrid","Azuqueca de Henares, Guadalajara",4.846
"Valdeavero, Madrid","Algete, Madrid",5.9213
"Valdeavero, Madrid","Alcalá de Henares, Madrid",7.2683
"Valdeavero, Madrid","Guadalajara, Guadalajara",9.2492
"Valdeavero, Madrid","Ajalvir, Madrid",9.7254
"Valdemorillo, Madrid","Quijorna, Madrid",0
"Valdemorillo, Madrid","Villanueva de la Cañada, Madrid",0
"Valdemorillo, Madrid","Villanueva del Pardillo, Madrid",0
"Valdemorillo, Madrid","Colmenarejo, Madrid",0
"Valdemorillo, Madrid","El Escorial, Madrid",0
"Valdemorillo, Madrid","Galapagar, Madrid",1.4306
"Valdemorillo, Madrid","Brunete, Madrid",2.5219
"Valdemorillo, Madrid","San Lorenzo de El Escorial, Madrid",3.6465
"Valdemorillo, Madrid","Boadilla del Monte, Madrid",4.4454
"Valdemorillo, Madrid","Majadahonda, Madrid",4.4814
"Valdemorillo, Madrid","Las Rozas de Madrid, Madrid",5.6768
"Valdemorillo, Madrid","Collado Villalba, Madrid",5.8802
"Valdemorillo, Madrid","Guadarrama, Madrid",6.7641
"Valdemorillo, Madrid","Alpedrete, Madrid",7.0779
"Valdemorillo, Madrid","Torrelodones, Madrid",7.1449
"Valdemorillo, Madrid","Sevilla la Nueva, Madrid",7.2488
"Valdemorillo, Madrid","Villaviciosa de Odón, Madrid",7.5054
"Valdemorillo, Madrid","Villamantilla, Madrid",9.2206
"Valdemoro, Madrid","Seseña, Toledo",0
"Valdemoro, Madrid","Pinto, Madrid",0
"Valdemoro, Madrid","Ciempozuelos, Madrid",0
"Valdemoro, Madrid","San Martín de la Vega, Madrid",0
"Valdemoro, Madrid","Parla, Madrid",3.1389
"Valdemoro, Madrid","Aranjuez, Madrid",4.023
"Valdemoro, Madrid","Getafe, Madrid",4.4605
"Valdemoro, Madrid","Illescas, Toledo",4.6317
"Valdemoro, Madrid","Torrejón de la Calzada, Madrid",6.3931
"Valdemoro, Madrid","Fuenlabrada, Madrid",6.6215
"Valdemoro, Madrid","Morata de Tajuña, Madrid",8.3402
"Valdemoro, Madrid","Rivas-Vaciamadrid, Madrid",8.6938
"Valdemoro, Madrid","Griñón, Madrid",9.0643
"Valdemoro, Madrid","Humanes de Madrid, Madrid",9.2706
"Valdemoro, Madrid","Madrid, Madrid",9.839
"Valdepeñas, Ciudad Real","Manzanares, Ciudad Real",0
"Valdepeñas, Ciudad Real","Bolaños de Calatrava, Ciudad Real",4.2252
"Valdepeñas, Ciudad Real","La Solana, Ciudad Real",4.9347
"Valdepeñas, Ciudad Real","Almagro, Ciudad Real",5.3541
"Valdepeñas, Ciudad Real","Daimiel, Ciudad Real",5.4373
"Valderredible, Cantabria","Los Altos, Burgos",7.0274
"Valderredible, Cantabria","Campoo de Yuso, Cantabria",7.4906
"Valdés, Asturias","Cudillero, Asturias",0
"Valdés, Asturias","Navia, Asturias",0
"Valdés, Asturias","Villayón, Asturias",0
"Valdés, Asturias","Tineo, Asturias",0
"Valdés, Asturias","Salas, Asturias",0
"Valdés, Asturias","Pravia, Asturias",2.6933
"Valencia, Valencia","Bétera, Valencia",0
"Valencia, Valencia","Albalat dels Sorells, Valencia",0
"Valencia, Valencia","Alboraya, Valencia",0
"Valencia, Valencia","Burjassot, Valencia",0
"Valencia, Valencia","Foios, Valencia",0
"Valencia, Valencia","Massamagrell, Valencia",0
"Valencia, Valencia","Moncada, Valencia",0
"Valencia, Valencia","Mislata, Valencia",0
"Valencia, Valencia","Paterna, Valencia",0
"Valencia, Valencia","Albal, Valencia",0
"Valencia, Valencia","Alfafar, Valencia",0
"Valencia, Valencia","Catarroja, Valencia",0
"Valencia, Valencia","Massanassa, Valencia",0
"Valencia, Valencia","Paiporta, Valencia",0
"Valencia, Valencia","Silla, Valencia",0
"Valencia, Valencia","Sollana, Valencia",0
"Valencia, Valencia","Sueca, Valencia",0
"Valencia, Valencia","La Pobla de Farnals, Valencia",0.3164
"Valencia, Valencia","Almussafes, Valencia",0.818
